,portfolio,rates,fx,equity,rpnl::TU1 Comdty,rpnl::TY1 Comdty,rpnl::KE1 Comdty,rpnl::KAA1 Comdty,pos::TU1 Comdty,pos::TY1 Comdty,pos::KE1 Comdty,pos::KAA1 Comdty
2023-05-16,-0.002487018588440881,-6.318605702376317e-05,-0.0024238325314171177,1.9815236219429737,-0.0003991372354678486,-0.0002645749738682496,0.0002960557934658417,0.0003044703588464934,0.3460079102792664,0.14020957503860496,0.29362916551158535,0.12014006161384412
2023-05-17,-0.0031068255625269696,-0.001119535314112476,-0.0019872902484144943,1.9753673737015702,-0.0004060420702749508,-0.0002493899083958388,-0.00029431458128964733,-0.00016978875415203908,0.3496404284196646,0.13962575602403637,0.2928959941953966,0.11947597363903088
2023-05-18,-0.008088937804341402,-0.0018615100930470688,-0.006227427711294334,1.9593887498749731,-0.0005573108801343659,-0.0006700042267642677,-0.00026839169318818,-0.00036580329296025506,0.35231643224438486,0.13900813147045837,0.29363325613366226,0.11954185529775548
2023-05-19,0.00258367362673971,-0.001079385585221782,0.003663059211961492,1.9644511709125556,-8.178443020232118e-05,-0.00022006476612824327,-0.0002521694731852678,-0.0005253669157059499,0.35459153929619497,0.13861487277565143,0.29239945441290144,0.11885426062482853
2023-05-22,-0.0005395099792553326,-0.00016074821301062005,-0.00037876176624471246,1.9633913299020884,-0.0002866362620974561,-0.00034433124560689297,0.00020913502645612703,0.000261084268237602,0.3562713320879017,0.13838029660319648,0.2906391995801554,0.11821670413796372
2023-05-23,-0.003974143999212611,-0.0012454486675676786,-0.0027286953316449326,1.955588530030252,-3.596876524274436e-06,0.00018665491306700272,-0.0005658048013095521,-0.0008627019028008548,0.358421926360115,0.13851212108200903,0.28799528022981336,0.11706622414394338
2023-05-24,-0.0051685903933108256,-0.0010546100064018037,-0.004113980386909021,1.9454808939406687,-0.00034932268029501704,-0.0004078513636423592,-4.955982054916815e-05,-0.0002478761419152592,0.3594350545201884,0.13866964722598416,0.2854071703183636,0.11633481400813524
2023-05-25,-0.006220664999258766,-0.003066869444478245,-0.003153795554780521,1.9333787090370054,-0.0009224000281170087,-0.0006161648752552982,-0.0007264053997296418,-0.0008018991413762961,0.35945323653116945,0.1381739747968699,0.2845621986722915,0.11670393252314124
2023-05-26,0.0003155787059996062,-0.0008949578305253687,0.0012105365365249747,1.9339888421882105,-0.0001702601292690292,0.0001555367983734184,-0.00042303580761573963,-0.00045719869201401827,0.35843106769687144,0.1369066578433905,0.2836222470263146,0.1174110576879754
2023-05-29,-2.9699309393404656e-05,-2.2442190527383956e-05,-7.257118866020699e-06,1.933931404055223,-8.960218221863421e-06,-3.453950189233722e-06,-7.112489516171493e-06,-2.915532600115319e-06,0.17922670325960302,0.06782765405871607,0.14137245670288476,0.05910040568566902
2023-05-30,0.0021307064204805683,0.0006224335591420851,0.0015082728613384833,1.9380520441146123,0.0003289356071433285,0.00044414443143452536,-0.00011358595914797286,-3.7060520287795805e-05,0.18042830272230098,0.06737757659862635,0.14007008260694803,0.058980991811606875
2023-05-31,0.0014117674912090157,0.0013681433629880151,4.3624128221000496e-05,1.9407881229867645,0.00013083184150524375,0.00017041204011889277,0.00045500720876991287,0.0006118922725939657,0.36421590860544417,0.13421915335313056,0.27791629936964474,0.11657404805461961
2023-06-01,0.007308700352827097,0.00015711502479264395,0.007151585328034453,1.9549727618260007,0.0003711865532400203,0.00037840685058871515,-0.0003188699608080533,-0.0002736084182280382,0.3664452458767578,0.13332127494340534,0.27675449015045434,0.115131284823038
2023-06-02,-0.006024361160050871,-0.0008353199913316623,-0.005189041168719209,1.9431952998506987,-0.0009435769919094888,-0.0007554807301094408,0.00034144235405994777,0.0005222953766273195,0.3672147531997031,0.13188349681523098,0.2789583289222974,0.11476877689631083
2023-06-05,-0.0011094927173129188,-0.0007777971574800992,-0.0003316955598328195,1.9410393388171978,0.00018838119937234624,5.9492040515670346e-05,-0.0005048527555467017,-0.0005208176418214141,0.36797905957413374,0.13071329886730104,0.2808250775144588,0.1139456094673413
2023-06-06,0.00029062538887596396,0.0001002239590925724,0.00019040142978339158,1.941603454129865,-7.743248893179657e-05,0.00017779664930944638,-1.045488549124618e-07,-3.5652430164950096e-08,0.36959611176900714,0.12974762679992197,0.282916054612708,0.11323256086404229
2023-06-07,-0.0012414612374729158,-0.0010805736769031052,-0.0001608875605698106,1.9391930287030192,-0.00047544234196193286,-0.001040168532103276,0.00018690037373288965,0.00024813682342921396,0.37051907604662104,0.12882100836361524,0.2864486063441766,0.11330670939041672
2023-06-08,0.0073390477392319565,-0.0007248170899102686,0.008063864829142224,1.9534248589162564,0.0002540157369166726,0.0005896372317741664,-0.0005908244858322975,-0.00097764557276881,0.377808682324977,0.12987332326999995,0.2916079794825914,0.11407993250576005
2023-06-09,-0.00025642985015554413,-0.00021964351353897656,-3.678633661656754e-05,1.9529239424723945,-0.0005054481468309012,-0.00016535683772795067,0.0003172401371600726,0.00013392133385980269,0.3993078650400768,0.13515067321119908,0.3096273167745268,0.11981336800019493
2023-06-12,-0.00194059672938623,0.0006898011843078304,-0.0026303979136940605,1.9491341046568926,0.00011309400285642798,2.7086877011828165e-05,0.00014795136901788508,0.0004016689354216892,0.20823659792684127,0.06936566089085235,0.16373713352367775,0.06251113790986595
2023-06-13,0.0033900494178987508,-0.0006435263065376402,0.00403357572443639,1.9557417655937912,-0.0003179604621160298,-0.00032230181060744303,2.957660674441439e-05,-3.2840640558581686e-05,0.4304331475399159,0.14151561205554808,0.3446558732538882,0.13022564774757306
2023-06-14,0.0043223664193381625,-0.0009615208544479102,0.005283887273786072,1.9641951981262908,-0.0001650089018784227,0.00022373902700126042,-0.0005569579130632443,-0.0004632930665075035,0.22027033143387004,0.07158115115171787,0.18018373711988678,0.06761169738923037
2023-06-15,0.00933417756849376,-0.00028690015370799683,0.009621077722201757,1.9825293448847847,0.00016758608528248594,0.00029501174312176706,-0.00043072694245732966,-0.00031877103965492016,0.22689290198041137,0.07267797154013665,0.18776034240482836,0.07020972339308788
2023-06-16,-0.00040710859646348797,-0.0001379722757200756,-0.0002691363207434124,1.9817222401457408,-0.0002715419775567742,-0.00019213621482204837,0.0001768325233673957,0.00014887339329135125,0.2334940592681928,0.0733406313552655,0.19385680236551445,0.07224692032564377
2023-06-19,0.000583364252310121,0.0001754353984883719,0.0004079288538217491,1.9828783060586497,-3.546816310862455e-07,-3.353411592991185e-08,4.534424813520609e-05,0.00013047936610018196,0.24058769188991772,0.07401131367386374,0.20038061516712966,0.0743422145796957
2023-06-20,-0.0034910429924769415,0.00023635218245041218,-0.0037273951749273535,1.9759559926433492,0.00011744045938217015,0.00017777326659653683,-3.3434133545260924e-07,-5.852720219284215e-05,0.24846467560314817,0.07445719470890927,0.20706744187618184,0.07669816251045801
2023-06-21,0.0029607768002819787,8.003475759331119e-05,0.0028807420426886676,1.9818063573047457,-0.00012676233895492187,7.869972973302587e-06,6.052781523267065e-05,0.00013839930834225983,0.25945545612566545,0.07550986044731967,0.21446333382952165,0.07945028646797565
2023-06-22,-0.004504652283232532,-0.0010365528295971913,-0.0034680994536353408,1.9728790087723882,-0.00032820018767219794,-0.00033788999014308044,-0.00017692525851562837,-0.00019353739326628447,0.2683362777094918,0.07626328011298744,0.2204667701375086,0.08182621707781595
2023-06-23,-0.005245696868409606,0.000289687075375799,-0.0055353839437854045,1.96252988353432,0.00022220471478503172,0.0002679831778707686,-9.1128296256911e-05,-0.00010937252102309036,0.2782183045635637,0.07741820779359461,0.22713492157562934,0.0845678969137937
2023-06-26,0.0017905137199702768,0.0007467760026853828,0.0010437377172848941,1.9660438202166397,-1.3440019334815643e-05,6.122359021087597e-05,0.0002805358881023866,0.0004184565437069359,0.2869014405821437,0.07859498932060589,0.23219373059769186,0.0863669113478225
2023-06-27,0.0020786614382948465,-0.00011584846867449574,0.0021945099069693424,1.9701305596917218,-6.946682037773215e-05,-0.0002005796554349047,0.00012471513681168168,2.9482870326459393e-05,0.5848199339250773,0.15906340407926978,0.4719998480103495,0.17580088341374994
2023-06-28,-0.007223697958938485,0.0006836917989487582,-0.007907389757887243,1.9558989315888342,0.00043057355890260514,0.0005187903414014968,-0.00015063504452285427,-0.00011503705683248943,0.29757341231809464,0.08021369854546163,0.2384205006766708,0.0888995361311084
2023-06-29,-0.0029990521083124596,-0.0018056374368732365,-0.0011934146714392233,1.9500330887744066,-0.0007584100202840283,-0.0006173321649421752,-0.00025753783787847695,-0.00017235741376855614,0.6050345387460387,0.1600442855220715,0.481827304192743,0.17954667322768508
2023-06-30,0.004342823081459632,-0.0016314110933371784,0.005974234174796809,1.9585017374819462,-0.000380082317738469,1.1012976199469956e-05,-0.0008764452976935481,-0.0003858964541046312,0.3080252082812741,0.07941718035312564,0.24072278901485838,0.08937966098047928
2023-07-03,0.00018997071462185773,0.0005544502201794063,-0.0003644795055575487,1.9588737954566038,-0.0002084345822568875,-8.316761585298765e-05,0.0003467224662802376,0.0004993299520090439,0.31659053205641613,0.07844634019711667,0.24564013040735735,0.09005163760325549
2023-07-04,-0.0008672467307291382,-0.00035659306726858886,-0.0005106536634605494,1.9571749685615831,-4.6663801619138413e-07,-8.363237507532998e-08,-7.250693358553323e-05,-0.00028353586329178893,0.3259232923802438,0.07677369269561007,0.2500818547308298,0.0903275827046578
2023-07-05,-0.0022221911677231584,-0.0004169921093400314,-0.001805199058383127,1.9528257516327567,-4.7848312242719764e-05,-0.00034818085254518166,1.4581909313986817e-05,-3.554485386611681e-05,0.3346403028713729,0.07553528210004967,0.2527206144709872,0.09013727504627975
2023-07-06,-0.00021041165396212163,-0.001627588407275149,0.0014171767533130272,1.952414854336456,-0.0002026377325103255,-0.00043434321938517047,-0.0004238378928196085,-0.0005667695625600445,0.3467692061618707,0.07554419678236157,0.25083407001027996,0.08838698244587607
2023-07-07,0.0075177414151597595,-0.000708666750759277,0.008226408165919036,1.967092604346474,0.00020027315323672428,-0.0001446830514530153,-0.0004653003326591423,-0.0002989565198838436,0.358116748845795,0.07630710200235395,0.2439878045541211,0.08497506129898559
2023-07-10,8.469366786256793e-05,-0.00032925519361797173,0.0004139488614805397,1.9672592046341617,0.0005270492511710121,0.00030403676407684003,-0.00043191288859413605,-0.0007284283202716878,0.37333441831722225,0.07844394518824373,0.22740083456014712,0.078310433569658
2023-07-11,0.0031559007632635683,0.001309864318924633,0.0018460364443389356,1.973467679459604,-9.41766638388691e-05,0.00010972695317163179,0.0006358463861825103,0.0006584676434093601,0.3881939098227107,0.08014665559917372,0.2110156848629997,0.07202175689373456
2023-07-12,0.009260360145343902,0.001334641449118777,0.007925718696225126,1.9917427009065958,0.0008184676989326089,0.0005312536768295322,-3.181093259618808e-05,1.6731005952824296e-05,0.3999950039203935,0.08147063142818928,0.19703066940353983,0.06663022126591746
2023-07-13,0.012497033306402353,0.002331989180914144,0.010165044125488208,2.0166335757776093,0.0007751076716394167,0.00045091364662559774,0.0005975704097019184,0.0005083974529472109,0.40944455051643086,0.08194290462616537,0.18395295516270924,0.061417552242811944
2023-07-14,-0.004793324610716216,-0.0015151093468632505,-0.0032782152638529656,2.006967196428038,-0.0009517498131228566,-0.00033759069803583077,-7.823137332449553e-05,-0.00014753746238006777,0.8376248991968844,0.16252561855285153,0.3376094080257179,0.11089288922942224
2023-07-17,-0.0006186723794452259,0.0008757552178270876,-0.0014944275972723136,2.005725541257155,0.0003061603466027194,0.0002401861858243119,7.063448935054831e-05,0.00025877419604950803,0.4266768029991529,0.0799996753046554,0.15603465416702622,0.05027995799725507
2023-07-18,-0.002565129206065911,2.3690947197578955e-05,-0.00258882015326349,2.000580596091924,-0.00016906286836999108,0.00010195042442889952,3.167397083634198e-05,5.9129420302328534e-05,0.4357911031964325,0.07841036151620118,0.14473023740118007,0.04567540129860747
2023-07-19,-0.005863166984876354,0.0006779363285031631,-0.006541103313379517,1.9888508579903337,-1.208621311220924e-06,0.00017199451746697738,0.00025585518981071455,0.0002512952425366922,0.44530061739284893,0.0759849462651849,0.1397162357318837,0.043098947782157095
2023-07-20,-0.005396306207734481,-0.0012981119151211546,-0.004098194292613326,1.9781184097591025,-0.000545127880446426,-0.0004606446552582605,-0.00017345095462486222,-0.00011888842479160596,0.4559395393199591,0.07340606448529455,0.13431185843694823,0.03968330374811189
2023-07-21,-0.0005768221817007229,-7.985987645075211e-05,-0.0004969623052499708,1.9769773871823229,1.0988013122531972e-05,6.70943953740665e-05,-7.966202976573873e-05,-7.828025518161186e-05,0.4662354550309071,0.07099785293970642,0.1272516425601877,0.03565001653359275
2023-07-24,-0.0033668202122189984,-0.0008975485508747055,-0.002469271661344293,1.9703212597560575,-0.0006406401669086811,-0.00015813050331167481,-6.77809114573219e-05,-3.099696919702772e-05,0.4807616568961082,0.06829511148101967,0.12389411698758038,0.03286203225405908
2023-07-25,0.003927693016772758,0.00015251814882173437,0.003775174867951023,1.9780600768088001,0.000359080864621119,-4.8543947909476355e-05,-6.990097711283757e-05,-8.811779077707073e-05,0.49220135114765917,0.0673089884665769,0.11602754520705942,0.028892506537609403
2023-07-26,0.003763786675629856,0.0003721451863010161,0.00339164148932884,1.9855050729694885,0.00018690985726148058,7.048921199229951e-05,5.8023446109351476e-05,5.672267093788453e-05,0.5019512052054882,0.06724148723710473,0.11149773103496678,0.02641393555991719
2023-07-27,-0.013079620809559545,-0.0010016508345499582,-0.012077969975009588,1.9595354194995906,-0.0006439383642898581,-0.000523272789210591,0.00012823487153155997,3.732544741893078e-05,0.5085842843130115,0.06715564072831857,0.1081198763179565,0.024627244861447545
2023-07-28,0.0023479968037870393,0.0003057989133497755,0.002042197890437263,1.964136402401483,0.0004588066202100779,0.00018968619840897645,-0.00016033224480996942,-0.00018236166045930947,0.5178098699627164,0.06667331705190706,0.09486129291275641,0.020904877568246348
2023-07-31,0.0008784311694272845,-0.0002468404441946748,0.0011252716136219594,1.965861761038359,-1.9507213958393593e-05,-3.2265633274806384e-05,-0.00013873389369095556,-5.633370327051927e-05,0.5270838538065824,0.06872907488730036,0.06719308170266455,0.01289818870412358
2023-08-01,-0.006629163028797058,-0.0003883721088369036,-0.0062407909199601545,1.9528297429323578,-0.0002203331738783538,-0.00026283598659857996,6.254877462849682e-05,3.224827701153335e-05,0.5268959797177861,0.07312662510047116,0.04758644259248994,0.008219773304262374
2023-08-02,-0.004228885631858114,-7.78480012616966e-05,-0.004151037630596419,1.944571449291006,0.00021937370139811648,-0.00023765204184705648,-2.903107270905651e-05,-3.053858810370009e-05,0.5236910580520932,0.0801190505272647,0.02908229666948906,0.0044471373177665
2023-08-03,-0.0015971312324491115,-0.0005716212148979943,-0.0010255100175511173,1.9414657134956146,-3.805455765388447e-05,-0.00046550666350529744,-3.9853868613557105e-05,-2.8206125125255254e-05,0.5161435004739192,0.08889021180860456,0.004997971611456902,-0.0005312730903136424
2023-08-04,0.006709724299187553,0.001752633046117893,0.004957091253069659,1.9544924131694956,0.001010351475191542,0.000746091907812125,-4.218974747672384e-06,4.086378618983996e-07,0.5080728712034062,0.09697438454724935,-0.014414331446568271,-0.004050258426662163
2023-08-07,0.0011376973502032438,-0.00033620936636597095,0.0014739067165692146,1.956716034008951,1.802084264390809e-05,-0.00031527952379284505,-2.1042448932272527e-05,-1.7908236284761466e-05,0.49415967293682667,0.10443033689257247,-0.02644105228482173,-0.005678765819781792
2023-08-08,-0.002247112075544186,0.0004268269888655722,-0.002673939064409758,1.9523190737805187,8.642690917175598e-05,0.0004110616969704636,-3.4457595704383275e-05,-3.6204021572264063e-05,0.48462109181886454,0.1115418973785829,-0.028116033264234286,-0.00461752498743699
2023-08-09,-0.0011388176082435526,-0.0003334483432720667,-0.0008053692649714857,1.9500957384423878,-0.00045959756586377685,9.151158212078749e-05,2.059312052128797e-05,1.4044519949634754e-05,0.4776099582292166,0.11684268529680598,-0.02460957426356545,-0.0022466364824466926
2023-08-10,-0.0021362213810893972,-0.0009386165393959244,-0.0011976048416934722,1.945929902230756,-0.0002700022040567844,-0.0006738617359974815,4.710950522133644e-06,5.364501362077721e-07,0.470496118758192,0.12183779763666007,-0.017061261717774855,0.0011560963537629015
2023-08-11,-0.0018661549269642567,-0.0007500816448650656,-0.0011160732820991912,1.9422984955561808,-0.0004182572534437627,-0.00033669088153528054,8.689037127819268e-06,-3.8225470138416395e-06,0.4625646228406753,0.12613159222588682,-0.009522401034746431,0.0048077978958726095
2023-08-14,-0.0026300801346409246,-0.0008684867872868402,-0.001761593347354084,1.9371900948674756,-0.0005603738656680392,-0.0002922258834116877,1.4626444815890293e-05,-3.0513483023003665e-05,0.4532066194387503,0.1291783612071357,0.0015460555479437275,0.010032752040366586
2023-08-15,0.0010242608470134055,-4.051778869053319e-05,0.0010647786357039387,1.9391742828348706,0.00011117811595852544,-0.00015069187541003027,-6.84502283894215e-07,-3.195269551341453e-07,0.4425905420965245,0.1314467913930045,0.015236101225828028,0.016423291143049492
2023-08-16,-0.0003556144956512272,-0.00033270919480137776,-2.2905300849849304e-05,1.9384846843503003,-9.698313531099189e-05,-0.0003066394225602569,2.0879485044311354e-05,5.003387802555962e-05,0.43211095811971223,0.13421142522821058,0.028654873150866293,0.02249245227116574
2023-08-17,-0.0011308929014020473,-0.00017776527164621692,-0.0009531276297558304,1.936292465781292,0.00026067088296380354,-0.00018915144004948167,-6.877524259346835e-05,-0.00018050947196707044,0.421958139792167,0.13764359828074543,0.03640321522207374,0.026750376782709938
2023-08-18,0.0010026151057503777,0.0002460967619273526,0.0007565183438230254,1.9382338218566348,-9.46509671022552e-05,0.0001589629141084776,5.983576354456979e-05,0.0001219490513765604,0.41305874737366943,0.14040133287570686,0.04261525330302405,0.030365912475408142
2023-08-21,0.000939430935581653,-0.00132441234682994,0.002263843282411593,1.9400546586692777,-0.000402858774369847,-0.000692745775964995,-8.0452674667267e-05,-0.0001483551218278312,0.4048878315536817,0.14334505839189352,0.043450220382774636,0.03184559968956301
2023-08-22,-0.00197418329000302,-0.00024392086777163014,-0.00173026242223139,1.9362246351804404,-0.00030795111305182343,0.00011707009256837364,-1.0337169614299166e-05,-4.2702677673881196e-05,0.39696599333669697,0.145307579243165,0.04547253556640813,0.03374367351531773
2023-08-23,0.0017562780596760074,0.001873113936685634,-0.00011683587700962684,1.939625184025812,0.0005269332871906731,0.001139364855355822,3.705900793028998e-05,0.00016975678620884902,0.39521015862592457,0.146013181129371,0.05452711599190343,0.03739058276871021
2023-08-24,-0.008129597614847517,-0.0006145718463213926,-0.007515025768526124,1.9238568117560575,-0.00037307052482614156,-0.00039297341142734366,2.5094377718876766e-05,0.00012637771221321578,0.3916359412379181,0.14482252172593976,0.06677996233158197,0.04089297365262143
2023-08-25,-0.0011535739420677714,-0.0005987074363414193,-0.0005548665057263521,1.9216375006697461,-0.00036213520209351356,1.5350775713116026e-05,-7.153967050532953e-05,-0.0001803833394556923,0.3885701895242831,0.14254756339952865,0.08071376142540287,0.04503798588970485
2023-08-28,0.0014810583965343673,0.00076494251718281,0.0007161158793515574,1.9244835580252084,0.00019571394952645467,0.0002823993944707115,7.07559330875894e-05,0.00021607324009805448,0.3894077408447876,0.14044492570521466,0.09280852920496842,0.04817496893277677
2023-08-29,0.005400453387779823,0.0018474275169628961,0.003553025870816927,1.9348766417758723,0.0010046028640220677,0.0006863245056341485,5.416692042108308e-05,0.00010233322688559679,0.39388689017597056,0.13953732104183092,0.10386221271882484,0.05064233018617808
2023-08-30,0.005126720500827427,5.430682862231688e-05,0.005072413672205111,1.9447962135218366,5.45147436061755e-05,4.7988626187572594e-05,-2.960222360656628e-07,-4.7900518935365564e-05,0.39783800664110813,0.1383178688057404,0.1097826574401381,0.051299730164021826
2023-08-31,-0.0031754085020894063,0.0004038815990871459,-0.003579290101176552,1.938620691090588,0.00015291429019399173,4.7588545065084856e-05,7.409650307695827e-05,0.0001292822607511111,0.4027961285332553,0.13750489314744171,0.11600971930153971,0.05189688344679671
2023-09-01,-0.004930597530126293,-0.0003954300659672141,-0.004535167464159078,1.9290621326992452,-0.00010522380537714997,-0.0005768934681657044,0.00010256057305750398,0.00018412663451813636,0.4049402769896899,0.13677461096755916,0.1226052306523077,0.05246439052154086
2023-09-04,-0.000516266957829815,-0.0004737504159437408,-4.251654188607422e-05,1.928066221660532,-6.577252577876225e-08,-1.54118363665981e-08,-0.00016332275345190414,-0.0003103464781296913,0.4062557275052651,0.1364663742402272,0.12717597068664724,0.05286089842812969
2023-09-05,-0.0060260033204588516,-0.001464480219382189,-0.004561523101076662,1.916447688206741,-0.0005514970711843103,-0.0006553947931350484,-0.00012414230760436246,-0.00013344604745846802,0.4060215371112023,0.13758690520528336,0.1261376845021494,0.05245875995704468
2023-09-06,-0.0041281193101652455,-0.0006589181867579501,-0.0034692011234072947,1.9085363634981332,-0.0003837625929996321,-0.00016251658065107795,-3.7856164154733885e-05,-7.478284895250614e-05,0.40641415571687156,0.1398627062496722,0.11551301953014899,0.04958029292491334
2023-09-07,-0.0020933632926528494,0.0003103816798522784,-0.002403744972505128,1.904541103532093,0.00047190949330011377,0.0002956745629037661,-0.0002223300256894178,-0.00023487235066218365,0.4042759121410324,0.1438772524292563,0.09878934512101999,0.0456040601531363
2023-09-08,-0.001076927340655092,-3.950711195533415e-05,-0.0010374202286997578,1.9024900511462977,-0.000295658896401184,-0.00017239668445045633,0.000145031682500559,0.0002835167863957472,0.40213776713266103,0.14793030031455903,0.08055055992091888,0.03972307640995684
2023-09-11,0.0044613662304768525,-0.000596154848049578,0.005057521078526431,1.9109777560143,3.361248658721553e-07,-0.0002121027121933945,-0.00016786843633143325,-0.00021651982439062245,0.39541081094535524,0.1546235839672791,0.0558275245356449,0.030831285294842487
2023-09-12,-0.0010545947445643458,-0.00016566596103541407,-0.0008889287835289318,1.908962448915828,-0.0001963362094192947,7.353543964890962e-05,-5.6162197417732395e-06,-3.724897152325577e-05,0.3850813493017254,0.1598707627495393,0.009378915475336772,0.01541245239624473
2023-09-13,0.0005106138770099205,0.0006624842603935198,-0.0001518703833835995,1.909937191632935,0.0003288477873251089,0.0003047740292790608,1.6542256003168999e-06,2.720821818903322e-05,0.3816463485814748,0.16474218959453316,-0.02361565794644624,0.002413762861487442
2023-09-14,-0.003976181278574602,-0.0006484817130816028,-0.003327699565492999,1.902342935128311,-0.0002696959432826489,-0.00037132038078146914,-1.2342135603373965e-05,4.876746585889209e-06,0.37016731525195457,0.1685369934260752,-0.06254735818838089,-0.013451028956226732
2023-09-15,-0.0016659102670113467,-0.000566398455484407,-0.0010995118115269395,1.8991738025013043,-0.000132087962545732,-0.00046310086012832163,1.9231478631557764e-05,9.55888855808891e-06,0.3394777617935019,0.16658937747360106,-0.11835786562407659,-0.03308379484093785
2023-09-18,-0.00021649707697825977,0.00045397129453481685,-0.0006704683715130766,1.898762636924389,-0.0001238220837950185,0.0002946628124380951,0.00016002158314612394,0.00012310898274561628,0.2805397149275455,0.149146121095574,-0.18079966501293676,-0.05461799152112385
2023-09-19,-0.00021766269016627567,-0.0008232595199537784,0.0006055968297875034,1.8983493471408488,-0.000174795252542974,-0.0004991262574845795,-5.015638004365927e-05,-9.918162988256563e-05,0.23371979047655758,0.13271436084852556,-0.2293523283875756,-0.07279219078851351
2023-09-20,-0.0015716656975478683,-0.0007610892528725248,-0.0008105764446753437,1.8953657765899852,-0.00034105697251057127,-0.00038397139071964754,-3.5318524204915806e-05,-7.423654373902057e-07,0.19795096480798843,0.11658537206376604,-0.2660135380209548,-0.08763949953631762
2023-09-21,-0.007931112636197835,0.0003856692016309764,-0.00831678183782881,1.8803334171290553,0.00010524646118969162,-0.0006036738926216642,0.00034806857368101,0.000536028059381939,0.16374298453664615,0.10289611899363439,-0.298718916257971,-0.09869532728329669
2023-09-22,2.2002298221528117e-05,-0.00032626498701304713,0.0003482672852345753,1.880374788785655,9.285806454595042e-05,0.0003691261496448708,-0.0005165659214683756,-0.00027168327973549274,0.13767000537489546,0.09289633259940361,-0.3279017284238397,-0.10685862586876284
2023-09-25,-0.0025923083485946464,-0.0002763460235025942,-0.002315962325092052,1.875500277522199,-3.654948397710864e-05,-0.0005494913651537519,0.00014230889794196396,0.00016738592768630243,0.11217884673049033,0.0859809166818373,-0.353039426604733,-0.11260501705021664
2023-09-26,-0.004871015973162293,0.0005117095806502128,-0.005382725553812506,1.866364685712718,6.33773198837684e-06,-1.151620894298353e-05,0.00016370064096025739,0.0003531874166445621,0.08013275467978163,0.0796875227152928,-0.37627637639944067,-0.11632276206944334
2023-09-27,-0.003855605756600178,-0.0009983301696290668,-0.0028572755869711113,1.859168719286569,-2.202043315376127e-05,-0.00034102316858322635,-0.00024268874104826216,-0.0003925978268438171,0.03678642683466316,0.07204378935402997,-0.39443291188115487,-0.11876259598640589
2023-09-28,0.00767068790245959,0.00018440680905308882,0.007486281093406502,1.8734298222902315,4.546097076313764e-05,0.0001397271891551557,-7.233804748073891e-07,-5.797039039712945e-08,-0.011263484046857685,0.06373200844790147,-0.40890052137730265,-0.11992200379434848
2023-09-29,0.001972514223455894,8.214311929808406e-06,0.0019642999115260856,1.8771251892613454,-4.748702650031531e-06,1.3631323580004053e-05,-6.085121769593388e-07,-5.97968232047788e-08,-0.050952732965108764,0.05595319058501751,-0.4210707649164894,-0.12111794025844405
2023-10-02,-0.009604749035608935,-0.00030797955984205184,-0.009296769475766884,1.8590958729100704,5.042619421445371e-05,-0.00035778522411141996,-5.598915578139574e-07,-6.063838727159155e-08,-0.07857848304337886,0.05100443805917842,-0.4322685960727686,-0.12233070800387588
2023-10-03,-0.008673293152427018,-0.0002958790902297073,-0.00837741406219731,1.8429713894058541,6.003776374588862e-05,-0.00035544919400752357,-4.0047581250593214e-07,-6.71841555664035e-08,-0.09781699153525446,0.04680791447055358,-0.4402781123228872,-0.12367439111520395
2023-10-04,0.00998018902483749,0.007043116599749737,0.002937072425087752,1.861364592239492,-0.00016326726039185582,0.00017422797639194703,0.003410549398897051,0.003621606484852595,-0.12178697193857095,0.04577793607497195,-0.4523279626258809,-0.12420957491355673
2023-10-05,0.0048548887353488425,-0.0012400234673124876,0.0060949122026613305,1.8704013102307324,-6.925430273362384e-05,3.9079480488079544e-05,-0.000727446813465585,-0.00048240183160135834,-0.13294129261217905,0.04362831546152655,-0.44220837524743506,-0.11901732688481571
2023-10-06,0.003437168017714952,-0.0018841206571155841,0.005321288674830536,1.8768301937945497,0.00014037446713783207,-0.00021375192538200682,-0.0009700163119837815,-0.000840726886887628,-0.1440764807504354,0.04241985314465962,-0.43574223771921117,-0.11463266693396397
2023-10-09,0.0005378811836764996,-4.61986637485428e-07,0.0005383431703139851,1.8778397054407476,-6.854483894465775e-08,-8.62951423450352e-08,-1.3340651252922166e-07,-1.7374014366651343e-07,-0.14544737752932854,0.04414575599156032,-0.43307410746862673,-0.1111578640606337
2023-10-10,0.0017559989109282327,-0.00017684937426583485,0.0019328482851940678,1.8811371899183993,-0.0002736090451499354,0.0003876101416653402,-0.0001268525275076418,-0.00016399794327359783,-0.13754847073244134,0.04999213688527851,-0.43285709585745624,-0.10754109874673373
2023-10-11,0.00012180509524826154,-0.0011001975911117973,0.0012220026863600593,1.8813663220129924,2.78629366572795e-05,0.0002762647479255082,-0.0006709196982027314,-0.0007334055774918536,-0.12118876664589821,0.05798008208127021,-0.43457304886351,-0.10413731179532172
2023-10-12,-0.010046755853793936,-0.0009121784480602861,-0.00913457740573365,1.8624646939041776,0.0001741522273150859,-0.0004684081947298698,-0.00025441899678845816,-0.000363503483857044,-0.10127282497688662,0.06574845848568181,-0.43248225899006304,-0.10107146812924707
2023-10-13,-0.003540773655789114,0.0011844674991719224,-0.004725241154961037,1.8558701279811645,-2.5947884972484363e-05,0.0003221315874630323,0.00031663311600266735,0.0005716506806787072,-0.08670369898199555,0.06959344847706815,-0.43175588181557617,-0.098575416568864
